benchmark,noise_percent,seed,arm,alpha,alpha_mode,best_beta,validation_error,true_alpha,target_noise_l2,initial_slice_effect_l2,target_variance_clean,target_variance_noisy,temporal_adjoint_weight_norm
Frac. RD (time-space),0.0,0,clean_initial_slice,1.0,integer,1.5290283093119392,0.009027495382855992,0.82,0.0,0.0,2.04172242330914e-06,2.04172242330914e-06,16.842390344823926
Frac. RD (time-space),0.0,0,target_only_noise,1.0,integer,1.5290283093119392,0.009027495382855992,0.82,0.0,0.0,2.04172242330914e-06,2.04172242330914e-06,16.842390344823926
Frac. RD (time-space),0.0,0,library_only_noise,1.0,integer,1.5290283093119392,0.009027495382855992,0.82,0.0,0.0,2.04172242330914e-06,2.04172242330914e-06,16.842390344823926
Frac. RD (time-space),2.0,0,clean,0.65,fractional_subunit,1.5564193764565708,0.007072680337285507,0.82,0.006061044480836697,0.004395303064291809,3.8874379867907e-06,4.026994295018051e-06,13.277509049022544
Frac. RD (time-space),2.0,0,fully_noisy,0.65,fractional_subunit,1.8134941283627128,0.0126799687132501,0.82,0.006061044480836697,0.004395303064291809,3.8874379867907e-06,4.026994295018051e-06,13.277509049022544
Frac. RD (time-space),2.0,0,clean_initial_slice,0.65,fractional_subunit,1.5997493189368281,0.010557106382397513,0.82,0.006061044480836697,0.004395303064291809,3.8874379867907e-06,4.026994295018051e-06,13.277509049022544
Frac. RD (time-space),2.0,0,target_only_noise,0.65,fractional_subunit,1.816444209699143,0.01237485521137561,0.82,0.006061044480836697,0.004395303064291809,3.8874379867907e-06,4.026994295018051e-06,13.277509049022544
Frac. RD (time-space),2.0,0,library_only_noise,0.65,fractional_subunit,1.556894453651568,0.0071072440178995035,0.82,0.006061044480836697,0.004395303064291809,3.8874379867907e-06,4.026994295018051e-06,13.277509049022544
Frac. RD (time-space),2.0,0,clean,0.6543625000000001,fractional_subunit,1.556315686158974,0.006737160776148575,0.82,0.006034437744013249,0.004342391119330859,3.863087783941366e-06,4.000787012787472e-06,13.260951070164767
Frac. RD (time-space),2.0,0,fully_noisy,0.6543625000000001,fractional_subunit,1.8115601767739467,0.012416854275312016,0.82,0.006034437744013249,0.004342391119330859,3.863087783941366e-06,4.000787012787472e-06,13.260951070164767
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6543625000000001,fractional_subunit,1.5998311871607351,0.010302424865207325,0.82,0.006034437744013249,0.004342391119330859,3.863087783941366e-06,4.000787012787472e-06,13.260951070164767
Frac. RD (time-space),2.0,0,target_only_noise,0.6543625000000001,fractional_subunit,1.8145049772185884,0.01211227906021592,0.82,0.006034437744013249,0.004342391119330859,3.863087783941366e-06,4.000787012787472e-06,13.260951070164767
Frac. RD (time-space),2.0,0,library_only_noise,0.6543625000000001,fractional_subunit,1.5568020079345974,0.006771476612482797,0.82,0.006034437744013249,0.004342391119330859,3.863087783941366e-06,4.000787012787472e-06,13.260951070164767
Frac. RD (time-space),2.0,0,clean,0.658725,fractional_subunit,1.556210209833836,0.006408233049979388,0.82,0.006008337087588334,0.004289494253120778,3.838804506659066e-06,3.9746605616381764e-06,13.2458211967503
Frac. RD (time-space),2.0,0,fully_noisy,0.658725,fractional_subunit,1.8096125869515587,0.012161502845774247,0.82,0.006008337087588334,0.004289494253120778,3.838804506659066e-06,3.9746605616381764e-06,13.2458211967503
Frac. RD (time-space),2.0,0,clean_initial_slice,0.658725,fractional_subunit,1.5999114673614414,0.010055822255397638,0.82,0.006008337087588334,0.004289494253120778,3.838804506659066e-06,3.9746605616381764e-06,13.2458211967503
Frac. RD (time-space),2.0,0,target_only_noise,0.658725,fractional_subunit,1.8125520472462526,0.01185747596904437,0.82,0.006008337087588334,0.004289494253120778,3.838804506659066e-06,3.9746605616381764e-06,13.2458211967503
Frac. RD (time-space),2.0,0,library_only_noise,0.658725,fractional_subunit,1.5567111929711028,0.006442299029364959,0.82,0.006008337087588334,0.004289494253120778,3.838804506659066e-06,3.9746605616381764e-06,13.2458211967503
Frac. RD (time-space),2.0,0,clean,0.6630875,fractional_subunit,1.5560970449029727,0.00608710683527109,0.82,0.005982721157904824,0.0042365710350938685,3.814512385992123e-06,3.9485389350651875e-06,13.232134770685471
Frac. RD (time-space),2.0,0,fully_noisy,0.6630875,fractional_subunit,1.8076494115188473,0.011914983992547864,0.82,0.005982721157904824,0.0042365710350938685,3.814512385992123e-06,3.9485389350651875e-06,13.232134770685471
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6630875,fractional_subunit,1.5999858023225517,0.009818505354649211,0.82,0.005982721157904824,0.0042365710350938685,3.814512385992123e-06,3.9485389350651875e-06,13.232134770685471
Frac. RD (time-space),2.0,0,target_only_noise,0.6630875,fractional_subunit,1.8105834320189407,0.011611524872608338,0.82,0.005982721157904824,0.0042365710350938685,3.814512385992123e-06,3.9485389350651875e-06,13.232134770685471
Frac. RD (time-space),2.0,0,library_only_noise,0.6630875,fractional_subunit,1.5566160370691118,0.006120920720240554,0.82,0.005982721157904824,0.0042365710350938685,3.814512385992123e-06,3.9485389350651875e-06,13.232134770685471
Frac. RD (time-space),2.0,0,clean,0.66745,fractional_subunit,1.5559840557462852,0.005773314836036548,0.82,0.0059576142151954664,0.0041836430350507894,3.7902486910994593e-06,3.922459637813094e-06,13.2199067737225
Frac. RD (time-space),2.0,0,fully_noisy,0.66745,fractional_subunit,1.8056713537620455,0.011676930069752336,0.82,0.0059576142151954664,0.0041836430350507894,3.7902486910994593e-06,3.922459637813094e-06,13.2199067737225
Frac. RD (time-space),2.0,0,clean_initial_slice,0.66745,fractional_subunit,1.600056169637003,0.009590043876196873,0.82,0.0059576142151954664,0.0041836430350507894,3.7902486910994593e-06,3.922459637813094e-06,13.2199067737225
Frac. RD (time-space),2.0,0,target_only_noise,0.66745,fractional_subunit,1.8085998512006574,0.011374054000752679,0.82,0.0059576142151954664,0.0041836430350507894,3.7902486910994593e-06,3.922459637813094e-06,13.2199067737225
Frac. RD (time-space),2.0,0,library_only_noise,0.66745,fractional_subunit,1.5565177248050635,0.0058068744906832745,0.82,0.0059576142151954664,0.0041836430350507894,3.7902486910994593e-06,3.922459637813094e-06,13.2199067737225
Frac. RD (time-space),2.0,0,clean,0.6718125,fractional_subunit,1.5558679733317804,0.005466867948736798,0.82,0.005933026658255328,0.004130711707225042,3.7660174622198754e-06,3.896426737918475e-06,13.209151808362485
Frac. RD (time-space),2.0,0,fully_noisy,0.6718125,fractional_subunit,1.8036782873183808,0.01144738707475345,0.82,0.005933026658255328,0.004130711707225042,3.7660174622198754e-06,3.896426737918475e-06,13.209151808362485
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6718125,fractional_subunit,1.6001227435221543,0.00937047894393782,0.82,0.005933026658255328,0.004130711707225042,3.7660174622198754e-06,3.896426737918475e-06,13.209151808362485
Frac. RD (time-space),2.0,0,target_only_noise,0.6718125,fractional_subunit,1.8066011793904224,0.01114510902502491,0.82,0.005933026658255328,0.004130711707225042,3.7660174622198754e-06,3.896426737918475e-06,13.209151808362485
Frac. RD (time-space),2.0,0,library_only_noise,0.6718125,fractional_subunit,1.5564163475795387,0.005500171231698015,0.82,0.005933026658255328,0.004130711707225042,3.7660174622198754e-06,3.896426737918475e-06,13.209151808362485
Frac. RD (time-space),2.0,0,clean,0.676175,fractional_subunit,1.555747285474831,0.005168462146789676,0.82,0.005908953228371936,0.004077757276193206,3.7417770014770776e-06,3.870398611062411e-06,13.199884079053813
Frac. RD (time-space),2.0,0,fully_noisy,0.676175,fractional_subunit,1.8017263801648247,0.01122697363151212,0.82,0.005908953228371936,0.004077757276193206,3.7417770014770776e-06,3.870398611062411e-06,13.199884079053813
Frac. RD (time-space),2.0,0,clean_initial_slice,0.676175,fractional_subunit,1.600182897923886,0.009160511102822582,0.82,0.005908953228371936,0.004077757276193206,3.7417770014770776e-06,3.870398611062411e-06,13.199884079053813
Frac. RD (time-space),2.0,0,target_only_noise,0.676175,fractional_subunit,1.8045862981826521,0.01092531423097908,0.82,0.005908953228371936,0.004077757276193206,3.7417770014770776e-06,3.870398611062411e-06,13.199884079053813
Frac. RD (time-space),2.0,0,library_only_noise,0.676175,fractional_subunit,1.5563103521473542,0.0052015068164499596,0.82,0.005908953228371936,0.004077757276193206,3.7417770014770776e-06,3.870398611062411e-06,13.199884079053813
Frac. RD (time-space),2.0,0,clean,0.6805375,fractional_subunit,1.5556246441835915,0.004877035655152427,0.82,0.005885430654867305,0.004024819354951185,3.717605904436373e-06,3.844453939502061e-06,13.192117373744946
Frac. RD (time-space),2.0,0,fully_noisy,0.6805375,fractional_subunit,1.8009976466688953,0.011014955708683112,0.82,0.005885430654867305,0.004024819354951185,3.717605904436373e-06,3.844453939502061e-06,13.192117373744946
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6805375,fractional_subunit,1.6002412581327041,0.008959142891060019,0.82,0.005885430654867305,0.004024819354951185,3.717605904436373e-06,3.844453939502061e-06,13.192117373744946
Frac. RD (time-space),2.0,0,target_only_noise,0.6805375,fractional_subunit,1.8025567956953295,0.010713808132190875,0.82,0.005885430654867305,0.004024819354951185,3.717605904436373e-06,3.844453939502061e-06,13.192117373744946
Frac. RD (time-space),2.0,0,library_only_noise,0.6805375,fractional_subunit,1.556202466119109,0.004909819641562958,0.82,0.005885430654867305,0.004024819354951185,3.717605904436373e-06,3.844453939502061e-06,13.192117373744946
Frac. RD (time-space),2.0,0,clean,0.6849000000000001,fractional_subunit,1.5554961918773464,0.004594216448101177,0.82,0.005862431920578139,0.003971845088335932,3.6933958817257656e-06,3.818484547614884e-06,13.185865045850832
Frac. RD (time-space),2.0,0,fully_noisy,0.6849000000000001,fractional_subunit,1.7989413162236216,0.010812660326036385,0.82,0.005862431920578139,0.003971845088335932,3.6933958817257656e-06,3.818484547614884e-06,13.185865045850832
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6849000000000001,fractional_subunit,1.6002911087292493,0.008767976927566024,0.82,0.005862431920578139,0.003971845088335932,3.6933958817257656e-06,3.818484547614884e-06,13.185865045850832
Frac. RD (time-space),2.0,0,target_only_noise,0.6849000000000001,fractional_subunit,1.8017226302013505,0.010512041919266517,0.82,0.005862431920578139,0.003971845088335932,3.6933958817257656e-06,3.818484547614884e-06,13.185865045850832
Frac. RD (time-space),2.0,0,library_only_noise,0.6849000000000001,fractional_subunit,1.556088725278399,0.004626737437813639,0.82,0.005862431920578139,0.003971845088335932,3.6933958817257656e-06,3.818484547614884e-06,13.185865045850832
Frac. RD (time-space),2.0,0,clean,0.6892625,fractional_subunit,1.5553655804970914,0.004318581361938527,0.82,0.005840001666238022,0.00391888748394319,3.6692530423983264e-06,3.792596561917545e-06,13.181139996691476
Frac. RD (time-space),2.0,0,fully_noisy,0.6892625,fractional_subunit,1.7968698525104125,0.010618892289258025,0.82,0.005840001666238022,0.00391888748394319,3.6692530423983264e-06,3.792596561917545e-06,13.181139996691476
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6892625,fractional_subunit,1.6003388275521424,0.008585668308495165,0.82,0.005840001666238022,0.00391888748394319,3.6692530423983264e-06,3.792596561917545e-06,13.181139996691476
Frac. RD (time-space),2.0,0,target_only_noise,0.6892625,fractional_subunit,1.799704200598731,0.010318930315050115,0.82,0.005840001666238022,0.00391888748394319,3.6692530423983264e-06,3.792596561917545e-06,13.181139996691476
Frac. RD (time-space),2.0,0,library_only_noise,0.6892625,fractional_subunit,1.5559728852274979,0.004350837264849942,0.82,0.005840001666238022,0.00391888748394319,3.6692530423983264e-06,3.792596561917545e-06,13.181139996691476
Frac. RD (time-space),2.0,0,clean,0.693625,fractional_subunit,1.5552304147610334,0.004051124223050235,0.82,0.005818128241882265,0.00386591484462261,3.6451117574434516e-06,3.7667244914179806e-06,13.177954658460774
Frac. RD (time-space),2.0,0,fully_noisy,0.693625,fractional_subunit,1.7947817326632174,0.01043451056944758,0.82,0.005818128241882265,0.00386591484462261,3.6451117574434516e-06,3.7667244914179806e-06,13.177954658460774
Frac. RD (time-space),2.0,0,clean_initial_slice,0.693625,fractional_subunit,1.6003802423795779,0.008413207870135178,0.82,0.005818128241882265,0.00386591484462261,3.6451117574434516e-06,3.7667244914179806e-06,13.177954658460774
Frac. RD (time-space),2.0,0,target_only_noise,0.693625,fractional_subunit,1.797609641581053,0.01013522582672686,0.82,0.005818128241882265,0.00386591484462261,3.6451117574434516e-06,3.7667244914179806e-06,13.177954658460774
Frac. RD (time-space),2.0,0,library_only_noise,0.693625,fractional_subunit,1.5558524850439697,0.004083112805207432,0.82,0.005818128241882265,0.00386591484462261,3.6451117574434516e-06,3.7667244914179806e-06,13.177954658460774
Frac. RD (time-space),2.0,0,clean,0.6979875,fractional_subunit,1.555091635714561,0.0037915333974980043,0.82,0.00579683030615832,0.003812942621619951,3.6210008074656583e-06,3.7408971822212926e-06,13.17632097778248
Frac. RD (time-space),2.0,0,fully_noisy,0.6979875,fractional_subunit,1.7926773481883684,0.010259297532741327,0.82,0.00579683030615832,0.003812942621619951,3.6210008074656583e-06,3.7408971822212926e-06,13.17632097778248
Frac. RD (time-space),2.0,0,clean_initial_slice,0.6979875,fractional_subunit,1.600416998639048,0.00825032427058031,0.82,0.00579683030615832,0.003812942621619951,3.6210008074656583e-06,3.7408971822212926e-06,13.17632097778248
Frac. RD (time-space),2.0,0,target_only_noise,0.6979875,fractional_subunit,1.7954988031134163,0.009960707234188152,0.82,0.00579683030615832,0.003812942621619951,3.6210008074656583e-06,3.7408971822212926e-06,13.17632097778248
Frac. RD (time-space),2.0,0,library_only_noise,0.6979875,fractional_subunit,1.5557284934246665,0.0038232524832557332,0.82,0.00579683030615832,0.003812942621619951,3.6210008074656583e-06,3.7408971822212926e-06,13.17632097778248
Frac. RD (time-space),2.0,0,clean,0.70235,fractional_subunit,1.5549495841470957,0.0035397369765413954,0.82,0.005776120001120621,0.0037599751971382493,3.596931034998008e-06,3.7151254631477576e-06,13.176250399908751
Frac. RD (time-space),2.0,0,fully_noisy,0.70235,fractional_subunit,1.7905566945611602,0.010093240051773446,0.82,0.005776120001120621,0.0037599751971382493,3.596931034998008e-06,3.7151254631477576e-06,13.176250399908751
Frac. RD (time-space),2.0,0,clean_initial_slice,0.70235,fractional_subunit,1.60044972248512,0.00809698439313151,0.82,0.005776120001120621,0.0037599751971382493,3.596931034998008e-06,3.7151254631477576e-06,13.176250399908751
Frac. RD (time-space),2.0,0,target_only_noise,0.70235,fractional_subunit,1.7933716012457872,0.009795360085400074,0.82,0.005776120001120621,0.0037599751971382493,3.596931034998008e-06,3.7151254631477576e-06,13.176250399908751
Frac. RD (time-space),2.0,0,library_only_noise,0.70235,fractional_subunit,1.5556012625492306,0.003571184393038402,0.82,0.005776120001120621,0.0037599751971382493,3.596931034998008e-06,3.7151254631477576e-06,13.176250399908751
Frac. RD (time-space),2.0,0,clean,0.7067125000000001,fractional_subunit,1.554802434871513,0.0032964436888757646,0.82,0.0057559941980591875,0.0037069935791228287,3.572855596877952e-06,3.6893628094800833e-06,13.177753853615
Frac. RD (time-space),2.0,0,fully_noisy,0.7067125000000001,fractional_subunit,1.7884186011639365,0.009936945705561051,0.82,0.0057559941980591875,0.0037069935791228287,3.572855596877952e-06,3.6893628094800833e-06,13.177753853615
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7067125000000001,fractional_subunit,1.6004751859171171,0.007953896264646387,0.82,0.0057559941980591875,0.0037069935791228287,3.572855596877952e-06,3.6893628094800833e-06,13.177753853615
Frac. RD (time-space),2.0,0,target_only_noise,0.7067125000000001,fractional_subunit,1.791226830075182,0.009639799128037896,0.82,0.0057559941980591875,0.0037069935791228287,3.572855596877952e-06,3.6893628094800833e-06,13.177753853615
Frac. RD (time-space),2.0,0,library_only_noise,0.7067125000000001,fractional_subunit,1.5554688129350898,0.0033276171948829515,0.82,0.0057559941980591875,0.0037069935791228287,3.572855596877952e-06,3.6893628094800833e-06,13.177753853615
Frac. RD (time-space),2.0,0,clean,0.711075,fractional_subunit,1.5546530613544394,0.0030606981780088296,0.82,0.005736482869536699,0.0036540322241875225,3.548853282537876e-06,3.6636876815586676e-06,13.18084173684247
Frac. RD (time-space),2.0,0,fully_noisy,0.711075,fractional_subunit,1.7862645101458052,0.009789701338546515,0.82,0.005736482869536699,0.0036540322241875225,3.548853282537876e-06,3.6636876815586676e-06,13.18084173684247
Frac. RD (time-space),2.0,0,clean_initial_slice,0.711075,fractional_subunit,1.60049849571145,0.007820183985644968,0.82,0.005736482869536699,0.0036540322241875225,3.548853282537876e-06,3.6636876815586676e-06,13.18084173684247
Frac. RD (time-space),2.0,0,target_only_noise,0.711075,fractional_subunit,1.7890659852419049,0.009493300058844467,0.82,0.005736482869536699,0.0036540322241875225,3.548853282537876e-06,3.6636876815586676e-06,13.18084173684247
Frac. RD (time-space),2.0,0,library_only_noise,0.711075,fractional_subunit,1.5553341917999681,0.003091595634190984,0.82,0.005736482869536699,0.0036540322241875225,3.548853282537876e-06,3.6636876815586676e-06,13.18084173684247
Frac. RD (time-space),2.0,0,clean,0.7154375000000001,fractional_subunit,1.5544975439300386,0.002833869111461408,0.82,0.005717570326975661,0.0036010494764615927,3.5248237872490536e-06,3.6380004279044894e-06,13.185523903137604
Frac. RD (time-space),2.0,0,fully_noisy,0.7154375000000001,fractional_subunit,1.7840921226738826,0.009652627450635744,0.82,0.005717570326975661,0.0036010494764615927,3.5248237872490536e-06,3.6380004279044894e-06,13.185523903137604
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7154375000000001,fractional_subunit,1.6005127863380988,0.007697184306946467,0.82,0.005717570326975661,0.0036010494764615927,3.5248237872490536e-06,3.6380004279044894e-06,13.185523903137604
Frac. RD (time-space),2.0,0,target_only_noise,0.7154375000000001,fractional_subunit,1.7868866948711617,0.009356998548692928,0.82,0.005717570326975661,0.0036010494764615927,3.5248237872490536e-06,3.6380004279044894e-06,13.185523903137604
Frac. RD (time-space),2.0,0,library_only_noise,0.7154375000000001,fractional_subunit,1.5551934386236215,0.0028644882484628593,0.82,0.005717570326975661,0.0036010494764615927,3.5248237872490536e-06,3.6380004279044894e-06,13.185523903137604
Frac. RD (time-space),2.0,0,clean,0.7198,fractional_subunit,1.554339397999599,0.0026148357981323027,0.82,0.005699288884666942,0.003548086288189788,3.5008619598880962e-06,3.6123954108262836e-06,13.191809648934365
Frac. RD (time-space),2.0,0,fully_noisy,0.7198,fractional_subunit,1.7819032110574737,0.009524894723539614,0.82,0.005699288884666942,0.003548086288189788,3.5008619598880962e-06,3.6123954108262836e-06,13.191809648934365
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7198,fractional_subunit,1.6005243292736375,0.00758386700434422,0.82,0.005699288884666942,0.003548086288189788,3.5008619598880962e-06,3.6123954108262836e-06,13.191809648934365
Frac. RD (time-space),2.0,0,target_only_noise,0.7198,fractional_subunit,1.784690790852386,0.009230051552718284,0.82,0.005699288884666942,0.003548086288189788,3.5008619598880962e-06,3.6123954108262836e-06,13.191809648934365
Frac. RD (time-space),2.0,0,library_only_noise,0.7198,fractional_subunit,1.5550501759416204,0.0026451744574502467,0.82,0.005699288884666942,0.003548086288189788,3.5008619598880962e-06,3.6123954108262836e-06,13.191809648934365
Frac. RD (time-space),2.0,0,clean,0.7241625,fractional_subunit,1.5541764599223735,0.0024043714971283495,0.82,0.005681634681998031,0.003495119766428189,3.47691173369914e-06,3.5868169958542798e-06,13.19970770172242
Frac. RD (time-space),2.0,0,fully_noisy,0.7241625,fractional_subunit,1.7796963891166355,0.009407150391679477,0.82,0.005681634681998031,0.003495119766428189,3.47691173369914e-06,3.5868169958542798e-06,13.19970770172242
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7241625,fractional_subunit,1.6005291786931712,0.007481003417395649,0.82,0.005681634681998031,0.003495119766428189,3.47691173369914e-06,3.5868169958542798e-06,13.19970770172242
Frac. RD (time-space),2.0,0,target_only_noise,0.7241625,fractional_subunit,1.7824768466112773,0.009113115058266369,0.82,0.005681634681998031,0.003495119766428189,3.47691173369914e-06,3.5868169958542798e-06,13.19970770172242
Frac. RD (time-space),2.0,0,library_only_noise,0.7241625,fractional_subunit,1.5549021185706768,0.0024344274515879613,0.82,0.005681634681998031,0.003495119766428189,3.47691173369914e-06,3.5868169958542798e-06,13.19970770172242
Frac. RD (time-space),2.0,0,clean,0.728525,fractional_subunit,1.5540094404486664,0.002202305519267601,0.82,0.005664621676994422,0.003442160417692211,3.452993991341421e-06,3.5612860377527253e-06,13.209226209140832
Frac. RD (time-space),2.0,0,fully_noisy,0.728525,fractional_subunit,1.7774719070850402,0.009299309861838648,0.82,0.005664621676994422,0.003442160417692211,3.452993991341421e-06,3.5612860377527253e-06,13.209226209140832
Frac. RD (time-space),2.0,0,clean_initial_slice,0.728525,fractional_subunit,1.6005286009602153,0.007388465856408736,0.82,0.005664621676994422,0.003442160417692211,3.452993991341421e-06,3.5612860377527253e-06,13.209226209140832
Frac. RD (time-space),2.0,0,target_only_noise,0.728525,fractional_subunit,1.7802451240828023,0.009006101770445366,0.82,0.005664621676994422,0.003442160417692211,3.452993991341421e-06,3.5612860377527253e-06,13.209226209140832
Frac. RD (time-space),2.0,0,library_only_noise,0.728525,fractional_subunit,1.5547499988753755,0.002232076567662065,0.82,0.005664621676994422,0.003442160417692211,3.452993991341421e-06,3.5612860377527253e-06,13.209226209140832
Frac. RD (time-space),2.0,0,clean,0.7328875,fractional_subunit,1.5538389504082464,0.0020085176453521502,0.82,0.005648261878579977,0.0033892142620744036,3.4291257689961004e-06,3.5358194448398424e-06,13.220372729032967
Frac. RD (time-space),2.0,0,fully_noisy,0.7328875,fractional_subunit,1.7752298342960051,0.009201339770776598,0.82,0.005648261878579977,0.0033892142620744036,3.4291257689961004e-06,3.5358194448398424e-06,13.220372729032967
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7328875,fractional_subunit,1.6005237229948106,0.007306184121427408,0.82,0.005648261878579977,0.0033892142620744036,3.4291257689961004e-06,3.5358194448398424e-06,13.220372729032967
Frac. RD (time-space),2.0,0,target_only_noise,0.7328875,fractional_subunit,1.7779957042022285,0.008908975865983514,0.82,0.005648261878579977,0.0033892142620744036,3.4291257689961004e-06,3.5358194448398424e-06,13.220372729032967
Frac. RD (time-space),2.0,0,library_only_noise,0.7328875,fractional_subunit,1.5545944472091664,0.002038001581915646,0.82,0.005648261878579977,0.0033892142620744036,3.4291257689961004e-06,3.5358194448398424e-06,13.220372729032967
Frac. RD (time-space),2.0,0,clean,0.73725,fractional_subunit,1.553662836267798,0.001823674299019071,0.82,0.005632555019195634,0.003336264627368461,3.405255698789093e-06,3.510366480165271e-06,13.233154220494468
Frac. RD (time-space),2.0,0,fully_noisy,0.73725,fractional_subunit,1.7729690095129846,0.009113778736941717,0.82,0.005632555019195634,0.003336264627368461,3.405255698789093e-06,3.510366480165271e-06,13.233154220494468
Frac. RD (time-space),2.0,0,clean_initial_slice,0.73725,fractional_subunit,1.6005106606718653,0.007234816670862334,0.82,0.005632555019195634,0.003336264627368461,3.405255698789093e-06,3.510366480165271e-06,13.233154220494468
Frac. RD (time-space),2.0,0,target_only_noise,0.73725,fractional_subunit,1.7757273800582647,0.008822284677234596,0.82,0.005632555019195634,0.003336264627368461,3.405255698789093e-06,3.510366480165271e-06,13.233154220494468
Frac. RD (time-space),2.0,0,library_only_noise,0.73725,fractional_subunit,1.5544332494905584,0.0018528689023548804,0.82,0.005632555019195634,0.003336264627368461,3.405255698789093e-06,3.510366480165271e-06,13.233154220494468
Frac. RD (time-space),2.0,0,clean,0.7416125,fractional_subunit,1.5534841963662125,0.0016469825644956858,0.82,0.005617523273869805,0.003283339860886721,3.381462432022424e-06,3.4850050226443624e-06,13.247577035941816
Frac. RD (time-space),2.0,0,fully_noisy,0.7416125,fractional_subunit,1.7706906666682012,0.009036111424846309,0.82,0.005617523273869805,0.003283339860886721,3.381462432022424e-06,3.4850050226443624e-06,13.247577035941816
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7416125,fractional_subunit,1.60049503267574,0.00717366829119257,0.82,0.005617523273869805,0.003283339860886721,3.381462432022424e-06,3.4850050226443624e-06,13.247577035941816
Frac. RD (time-space),2.0,0,target_only_noise,0.7416125,fractional_subunit,1.7734414479884413,0.008745500424937148,0.82,0.005617523273869805,0.003283339860886721,3.381462432022424e-06,3.4850050226443624e-06,13.247577035941816
Frac. RD (time-space),2.0,0,library_only_noise,0.7416125,fractional_subunit,1.5542695952503987,0.0016758856282088667,0.82,0.005617523273869805,0.003283339860886721,3.381462432022424e-06,3.4850050226443624e-06,13.247577035941816
Frac. RD (time-space),2.0,0,clean,0.745975,fractional_subunit,1.5532991615268508,0.00147951399303419,0.82,0.005603160707144829,0.0032304093401872847,3.3576533804290746e-06,3.459643627433797e-06,13.263646914224706
Frac. RD (time-space),2.0,0,fully_noisy,0.745975,fractional_subunit,1.7689668002753396,0.008969161946705932,0.82,0.005603160707144829,0.0032304093401872847,3.3576533804290746e-06,3.459643627433797e-06,13.263646914224706
Frac. RD (time-space),2.0,0,clean_initial_slice,0.745975,fractional_subunit,1.600469838561874,0.007123771799896205,0.82,0.005603160707144829,0.0032304093401872847,3.3576533804290746e-06,3.459643627433797e-06,13.263646914224706
Frac. RD (time-space),2.0,0,target_only_noise,0.745975,fractional_subunit,1.7711359044317088,0.008679452817644998,0.82,0.005603160707144829,0.0032304093401872847,3.3576533804290746e-06,3.459643627433797e-06,13.263646914224706
Frac. RD (time-space),2.0,0,library_only_noise,0.745975,fractional_subunit,1.5540995051996531,0.0015081232997137622,0.82,0.005603160707144829,0.0032304093401872847,3.3576533804290746e-06,3.459643627433797e-06,13.263646914224706
Frac. RD (time-space),2.0,0,clean,0.7503375,fractional_subunit,1.5531111006088207,0.0013204684459635898,0.82,0.005589488412432333,0.0031775028999906025,3.3339127040162087e-06,3.434365548537662e-06,13.281368974800795
Frac. RD (time-space),2.0,0,fully_noisy,0.7503375,fractional_subunit,1.7674070326248226,0.008912582121192513,0.82,0.005589488412432333,0.0031775028999906025,3.3339127040162087e-06,3.434365548537662e-06,13.281368974800795
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7503375,fractional_subunit,1.6004412009563644,0.007084430423243364,0.82,0.005589488412432333,0.0031775028999906025,3.3339127040162087e-06,3.434365548537662e-06,13.281368974800795
Frac. RD (time-space),2.0,0,target_only_noise,0.7503375,fractional_subunit,1.7689678585890776,0.008623629244574889,0.82,0.005589488412432333,0.0031775028999906025,3.3339127040162087e-06,3.434365548537662e-06,13.281368974800795
Frac. RD (time-space),2.0,0,library_only_noise,0.7503375,fractional_subunit,1.5539264473471872,0.0013487817797983818,0.82,0.005589488412432333,0.0031775028999906025,3.3339127040162087e-06,3.434365548537662e-06,13.281368974800795
Frac. RD (time-space),2.0,0,clean,0.7547,fractional_subunit,1.5529179803725535,0.0011704013721860356,0.82,0.005576508145931329,0.003124605427230451,3.310193309929509e-06,3.4091243394549664e-06,13.300747712986766
Frac. RD (time-space),2.0,0,fully_noisy,0.7547,fractional_subunit,1.7650524926674558,0.008866671725692835,0.82,0.005576508145931329,0.003124605427230451,3.310193309929509e-06,3.4091243394549664e-06,13.300747712986766
Frac. RD (time-space),2.0,0,clean_initial_slice,0.7547,fractional_subunit,1.6004054443582332,0.007056200392663773,0.82,0.005576508145931329,0.003124605427230451,3.310193309929509e-06,3.4091243394549664e-06,13.300747712986766
Frac. RD (time-space),2.0,0,target_only_noise,0.7547,fractional_subunit,1.767713378300747,0.008578621225808386,0.82,0.005576508145931329,0.003124605427230451,3.310193309929509e-06,3.4091243394549664e-06,13.300747712986766
Frac. RD (time-space),2.0,0,library_only_noise,0.7547,fractional_subunit,1.5537483315141827,0.0011984165158601089,0.82,0.005576508145931329,0.003124605427230451,3.310193309929509e-06,3.4091243394549664e-06,13.300747712986766
